term,Onecut2,Onecut3,Gria1,Gria2,Gria3,Gria4,Grid1,Grid2,Grik1,Grik2,Grik3,Grik4,Grik5,Grin1,Grin2a,Grin2b,Grin2c,Grin2d,Grin3a,Grin3b,Grm1,Grm5,Grm2,Grm3,Grm4,Grm7,Grm8,Slc17a6,Slc17a7,Slc17a8,Slc1a1,Slc1a2,Slc1a6,Gad1,Slc32a1,Slc6a1,Th,Trh
Onecut2,NA,-0.34064297761207124,-0.17477735459225327,-0.08172185630645099,-0.15289682121497591,-0.1243176470546107,-0.20286108994924462,-0.2165504239936737,-0.11603117428888943,-0.09699404155878627,-0.04592567961328751,-0.10484619567121368,-0.034696860232859277,-0.1744398818974114,-0.07536639115098585,-0.12639872873839086,-0.05426882898610069,-0.07593715097855672,-0.15942510763758458,-0.010666525813070094,-0.15835503721982214,-0.2177151046326758,0.018231864974555256,-0.10367143343644802,-0.004402548380762872,-0.10081358299044932,-0.11761476071592751,-0.049084409516142284,-0.027337230200196877,-0.06662185176504125,-0.08036246985496177,-0.08405723055854321,-0.07797667980160213,-0.2025844227296458,-0.2199053109318571,-0.11475671070159206,-0.08941184454686298,-0.0476787604841287
Onecut3,-0.34064297761207124,NA,0.06345241338600148,0.01234801009810907,0.06312561302720333,0.05804258945981132,0.004546986921532913,0.04801881511154242,-0.015269217992931391,-0.07350568516172168,0.003526657578948687,0.01366215796725337,-0.007073174131730251,0.05454703626272131,0.015625711258143868,0.022525879398018332,0.05751003327913838,-0.005132503739182703,-0.007812900004772185,0.027697633826401395,8.159113210404478e-4,0.023326464353904588,-0.017291163248447223,0.007118611933714075,-0.007104965005244495,0.012898621348867843,0.02528601782937016,-0.040745466633556764,0.03302442795934159,0.048601681897288994,0.005173249663291739,-0.005378288617479464,0.024143788207762036,0.062224991480945506,0.05922890644516394,0.016281074327688688,0.011217751203939986,0.03839324089230972
Gria1,-0.17477735459225327,0.06345241338600148,NA,0.1303360506539975,0.10393734952236726,0.11452854902873143,0.18059906841877732,0.19477704934442946,0.09012971034361679,-0.017511036799489618,-0.022677256942901496,0.07600402048508678,0.06159398719692175,0.12275656574573109,0.06437178375960952,0.11319085861043769,0.026129696676262006,0.012023211070764902,0.11062630680458503,-0.010170324941498412,0.11734105191254728,0.19743113918367025,0.002779779439728267,0.05866569207275121,0.0035927143378043703,0.12826070236750003,0.07066050700955351,9.083802150416171e-4,0.034064127069968496,0.0687502611691194,0.05411008344496785,-0.016945194728513035,0.09116324931042981,0.09913987413999016,0.10138367463901327,0.042289250568267274,0.05545176001471437,0.012656298046809287
Gria2,-0.08172185630645099,0.01234801009810907,0.1303360506539975,NA,0.09278072344376155,0.07294824494285315,0.11870770442900971,0.10224982010503961,0.058356568310211326,0.033388371852288753,0.0055838185512200565,0.03578554336442334,0.07708276852239174,0.0650417549459615,0.04484226423402178,0.11115470637013543,0.017241134102849213,0.01550990528514348,0.07871030236472794,-0.007299277973851392,0.09462391663014179,0.11673273724424789,0.051400673565955596,0.07379683687927738,-0.020831945900660193,0.14139215725760562,0.037216589780714515,0.025702265483330718,0.011724206549511786,0.024155140040740732,-0.03225159584153252,0.017605271569638047,0.055812579292974326,0.03655173661014795,0.04475330355034695,-0.017283385584091104,0.005727070241162647,0.02499044099564609
Gria3,-0.15289682121497591,0.06312561302720333,0.10393734952236726,0.09278072344376155,NA,0.14030195168877815,0.15924593765667225,0.1760314807129528,0.06253877710091438,0.02162262222884891,0.048963899057632855,0.06834617015422023,0.08618416603378329,0.15057759355115619,0.07328595320469618,0.13046229310903032,-0.0025544192371985456,0.05012285473540947,0.12300206094011273,-0.025256056684023313,0.13012467367312633,0.20891798168707024,-0.005252327405377971,0.14558537494015703,0.01054407450411851,0.12766090407651343,0.04712027070906909,-0.04199168103629947,0.02361312102790155,0.08886369956878776,0.027036048259628558,0.02147129286048773,0.08297773526888445,0.1805020765936026,0.18213661725151978,0.060937567293496135,0.019366316784014223,0.0995511703404583
Gria4,-0.1243176470546107,0.05804258945981132,0.11452854902873143,0.07294824494285315,0.14030195168877815,NA,0.12750385737968756,0.18702602533431437,0.08229575423479243,0.038921191321740975,0.02437637271580523,0.0453662955746593,0.05285317667129348,0.08465820374398172,0.03371360444349225,0.12090004481400524,0.013874194873852153,0.002710199466459825,0.09777403479084164,-0.0252671785861836,0.06752672107820679,0.17892745189074893,-0.047937383912717985,0.0671702673605816,-0.04005922697523013,0.06983106109783023,0.09227873794304652,-0.05951131630842487,0.013503666491885793,0.006630477561580495,0.026160494094298718,0.0010537751904579934,0.06332419972690743,0.14435072349450706,0.11442409605289955,0.06066350710212085,0.014654546919236566,0.029111685779308043
Grid1,-0.20286108994924462,0.004546986921532913,0.18059906841877732,0.11870770442900971,0.15924593765667225,0.12750385737968756,NA,0.23855830909327633,0.12720551761531892,0.00340774361768881,-0.05390818859051992,0.09761749714497739,0.09501712305626837,0.16753036021692655,0.09839353144728047,0.14751767241872238,0.009100984903158027,0.03940424010378983,0.13788949977741063,-0.0065287593602525425,0.14588999414505294,0.22203786123339186,1.937187833579816e-4,0.11898911314412183,0.04366117691794756,0.13258422375462406,0.09155390044960547,0.04529315368503866,0.0338265974468569,0.010445948092820836,0.048165245444951967,0.03563573023771208,0.0951562393021618,0.0937193226006749,0.11493098212169381,0.03397724003616711,0.033177427275493186,0.09900368487612933
Grid2,-0.2165504239936737,0.04801881511154242,0.19477704934442946,0.10224982010503961,0.1760314807129528,0.18702602533431437,0.23855830909327633,NA,0.16914003687442689,0.026172773610302413,-0.07237766474425238,0.1159165694034473,0.0913819869292326,0.1993169816455114,0.12139405518439401,0.14673472367124557,0.017736355411187857,0.0524137736273561,0.2051521051996698,-0.032442845614213546,0.19224139678384058,0.3014534912434653,0.004178735734676685,0.10083868086002619,0.009240985088444575,0.18443109608718664,0.1325532099971388,-0.037553249190641125,0.03093676055034461,0.04463242976262163,0.0698409805661632,-0.007518008867903602,0.10075859767579493,0.13819094670159268,0.13752443780823123,0.06218744552425299,0.025299637674356244,0.11260616735176616
Grik1,-0.11603117428888943,-0.015269217992931391,0.09012971034361679,0.058356568310211326,0.06253877710091438,0.08229575423479243,0.12720551761531892,0.16914003687442689,NA,0.050512447565683516,-0.04155255692577275,0.03808592150573997,0.04679463566032921,0.11660973609110238,0.0799225213622718,0.09769530936807065,0.012311632892751565,0.027706429296480397,0.08922728384955042,0.01041738012927443,0.08883769003140515,0.18294074642287997,-0.014135470925002594,0.042763305473581766,0.019742929721340084,0.07599811107867739,0.08983749500793825,-0.020514902910158467,0.04148836198646842,0.025863114691459164,0.02552146793094316,0.015199437362380469,0.04671230609655918,0.06924350475840778,0.058683985186093905,0.010852792537428803,0.010691715564538379,0.006181237336153229
Grik2,-0.09699404155878627,-0.07350568516172168,-0.017511036799489618,0.033388371852288753,0.02162262222884891,0.038921191321740975,0.00340774361768881,0.026172773610302413,0.050512447565683516,NA,0.024889887314189233,0.01055609499733915,-0.024259642239162302,-0.011685531652252923,-0.006514632184438215,0.036050184284253196,-0.007150805071703001,0.014089378044633791,0.022011111266154543,-0.013532029359763961,0.02058667924012057,0.03474387455901265,-0.023499338378097794,0.027194328887808324,-0.04092745886216282,-0.014751241942612573,0.07673515861324438,-0.05130012440998821,-0.03253978804970528,-0.0033181280059535754,-0.017606062838534782,0.013113998187908338,-0.01247028726240475,0.014032509582590488,0.02320999499139652,0.04968716618459854,0.01827025356815553,-0.08297041877003188
Grik3,-0.04592567961328751,0.003526657578948687,-0.022677256942901496,0.0055838185512200565,0.048963899057632855,0.02437637271580523,-0.05390818859051992,-0.07237766474425238,-0.04155255692577275,0.024889887314189233,NA,0.01724635220499876,0.011274691410568922,0.01128529848835928,-0.024071809177952253,0.017655683309946733,-0.007463833427568239,-0.012734650594618509,-0.04568973625926186,0.02514159611278738,-0.041869460775801545,-0.04762487398055218,-0.03667562856815227,0.017864280692323518,-0.035015894991638465,-0.09398716037208493,-0.029409481947607237,-0.10671694603262412,-0.009508868229700856,-0.006423535746676235,0.015929478639974813,0.027636374928172783,-0.029162996401167613,0.12707232629584073,0.09531173103164496,0.07534368271168616,0.03118638749241153,-0.05623360156013399
Grik4,-0.10484619567121368,0.01366215796725337,0.07600402048508678,0.03578554336442334,0.06834617015422023,0.0453662955746593,0.09761749714497739,0.1159165694034473,0.03808592150573997,0.01055609499733915,0.01724635220499876,NA,0.02095753346619023,0.059574232865395066,0.036596787212601574,0.06753203443895142,0.011671085264107301,0.01865804669888561,0.08944321834657051,0.008157924121961778,0.09439991035623793,0.05788501518902077,0.004518387430677953,0.02367818550131,0.019879734089249698,0.055137963577705666,0.024227241895041544,0.027379771092331685,0.029756393270379818,0.029834096867882853,-0.001061306284398247,0.016276956141473124,0.024803589931716268,0.03993239526035225,0.08240951538881763,0.04359349842684643,0.01983463529831183,0.04115581824453513
Grik5,-0.034696860232859277,-0.007073174131730251,0.06159398719692175,0.07708276852239174,0.08618416603378329,0.05285317667129348,0.09501712305626837,0.0913819869292326,0.04679463566032921,-0.024259642239162302,0.011274691410568922,0.02095753346619023,NA,0.06827998998208668,0.03818317150374251,0.040127055641703685,0.026764042184116158,0.02256506342301018,0.045215243813238555,0.011270264675699089,0.04459413445950887,0.0810716515484711,0.0218288123876856,0.02740525962527598,-0.0032512652896962424,0.061019324084190786,0.01940875290216287,0.035207689375172484,0.014317339148202204,0.018572232756142046,0.008005596374949341,0.011406595492106366,0.06802469632081248,0.039935258587407416,0.053347048857806556,-0.020382211317210002,0.0018336827523001303,0.05044420251948233
Grin1,-0.1744398818974114,0.05454703626272131,0.12275656574573109,0.0650417549459615,0.15057759355115619,0.08465820374398172,0.16753036021692655,0.1993169816455114,0.11660973609110238,-0.011685531652252923,0.01128529848835928,0.059574232865395066,0.06827998998208668,NA,0.09240619262120162,0.08394769803450625,0.007286729999539474,0.05003784461652105,0.1163692854165752,-0.009679633682194516,0.10598591056042868,0.1813081939928922,0.008671500908296725,0.06778034877794116,0.039224943817879235,0.07106689909108622,0.0655460267895953,0.0034710088735803455,0.01993550336209418,0.02811952674037796,0.04343041434950572,0.018141400034485063,0.09785884126720573,0.10150053421063945,0.15975442120983183,0.023951987972460752,0.020239612402627463,0.08195903683410051
Grin2a,-0.07536639115098585,0.015625711258143868,0.06437178375960952,0.04484226423402178,0.07328595320469618,0.03371360444349225,0.09839353144728047,0.12139405518439401,0.0799225213622718,-0.006514632184438215,-0.024071809177952253,0.036596787212601574,0.03818317150374251,0.09240619262120162,NA,0.0027585596699706,0.02865052344823822,0.06255155577495851,0.06810670082287298,0.014934940715906864,0.10064815351264401,0.10827138539822793,-0.007367532578459607,0.05556257952694837,0.06024330588222873,0.10920591485692833,0.04698877950211378,0.06921546659551418,0.00771978627297123,0.016880532401296916,0.008830787071097803,0.06186955770653292,0.08964649282318345,0.04168471313932639,0.06957370230051445,0.011648377003940322,0.017876265815723484,0.03932615916049578
Grin2b,-0.12639872873839086,0.022525879398018332,0.11319085861043769,0.11115470637013543,0.13046229310903032,0.12090004481400524,0.14751767241872238,0.14673472367124557,0.09769530936807065,0.036050184284253196,0.017655683309946733,0.06753203443895142,0.040127055641703685,0.08394769803450625,0.0027585596699706,NA,0.01917955805694762,0.046823874032552046,0.10382987455518199,-0.015789192737329226,0.07601590242635621,0.20569153005580829,0.009934490111638982,0.07010659025645728,-0.010533682611418144,0.12297483931709323,0.07878058923895437,-0.017019940909975596,-0.004352101837766936,0.0265689193910843,0.033046362962107466,0.0029352652066673827,0.03912367280876383,0.12149153554768263,0.09004641607054178,0.04139737244796176,0.0025647862651866503,0.01565857537068889
Grin2c,-0.05426882898610069,0.05751003327913838,0.026129696676262006,0.017241134102849213,-0.0025544192371985456,0.013874194873852153,0.009100984903158027,0.017736355411187857,0.012311632892751565,-0.007150805071703001,-0.007463833427568239,0.011671085264107301,0.026764042184116158,0.007286729999539474,0.02865052344823822,0.01917955805694762,NA,0.003742504428626063,-0.007667956772649493,-0.003274131894146028,-2.2055368186640266e-4,0.022928042753935122,-0.0038910802066619205,0.019097069690736847,0.01845306837890182,-0.011859939984219206,-0.026737312482646724,-0.021587316266586616,-0.003108429048843335,-0.007393735425971053,-4.0726866434431146e-4,7.417368485775978e-4,-0.018018561128686685,0.061849412017961576,0.06487658288985579,0.019216917729286177,-0.009161308958484646,-0.014073586825690593
Grin2d,-0.07593715097855672,-0.005132503739182703,0.012023211070764902,0.01550990528514348,0.05012285473540947,0.002710199466459825,0.03940424010378983,0.0524137736273561,0.027706429296480397,0.014089378044633791,-0.012734650594618509,0.01865804669888561,0.02256506342301018,0.05003784461652105,0.06255155577495851,0.046823874032552046,0.003742504428626063,NA,0.03251167147673941,-0.009433615734671292,0.05928270486092623,0.08543983614086226,0.010060095571938142,0.01365319702793149,0.002543353833054066,0.0503131756098707,-0.013622256114631564,0.02160574908611453,-0.004163412997372458,-1.140067476783961e-4,-0.004209699611696381,0.026219593348338406,0.043400009325202826,0.048055622237329586,0.046129570225843367,0.01549511856972797,0.02609209722130753,0.026556062450446307
Grin3a,-0.15942510763758458,-0.007812900004772185,0.11062630680458503,0.07871030236472794,0.12300206094011273,0.09777403479084164,0.13788949977741063,0.2051521051996698,0.08922728384955042,0.022011111266154543,-0.04568973625926186,0.08944321834657051,0.045215243813238555,0.1163692854165752,0.06810670082287298,0.10382987455518199,-0.007667956772649493,0.03251167147673941,NA,0.010143894527434664,0.11621952534436568,0.21807699624239293,-0.01323936117533247,0.09610944970216027,0.004165599421002829,0.18411939104958877,0.09303006920075463,0.026844425533325823,-0.014542869014750354,0.03964581665788915,0.05958731874126421,0.023986303806762387,0.10262889883477644,0.08553518818841566,0.07632134500327457,0.021872478455623963,0.009569987459958521,0.04824752812591918
Grin3b,-0.010666525813070094,0.027697633826401395,-0.010170324941498412,-0.007299277973851392,-0.025256056684023313,-0.0252671785861836,-0.0065287593602525425,-0.032442845614213546,0.01041738012927443,-0.013532029359763961,0.02514159611278738,0.008157924121961778,0.011270264675699089,-0.009679633682194516,0.014934940715906864,-0.015789192737329226,-0.003274131894146028,-0.009433615734671292,0.010143894527434664,NA,-0.007531055877599183,-0.01844760801843338,-0.004792002223371102,-0.004731980641327553,-0.009331373651140463,4.5283673824129733e-4,0.006975654162721592,0.016839543606808782,-0.0022271081312607295,-0.005297418094100321,-0.011907738748373132,-0.013629099980763957,-0.012285472960288351,-0.015975182867681435,-0.020705356896240635,-0.00858611505057824,-0.0013629842383809663,0.015016624021410614
Grm1,-0.15835503721982214,8.159113210404478e-4,0.11734105191254728,0.09462391663014179,0.13012467367312633,0.06752672107820679,0.14588999414505294,0.19224139678384058,0.08883769003140515,0.02058667924012057,-0.041869460775801545,0.09439991035623793,0.04459413445950887,0.10598591056042868,0.10064815351264401,0.07601590242635621,-2.2055368186640266e-4,0.05928270486092623,0.11621952534436568,-0.007531055877599183,NA,0.16224676050343492,0.04141990349902005,0.0554033004062668,0.013094448961362045,0.10975142077143298,0.09986562077337449,0.0403660084509367,0.027585854584112605,0.026928390186665548,0.042088241679366485,0.00971456300480148,0.09247609730973716,0.0642785106202274,0.07783016246680162,0.04482173392291489,6.691336303634453e-4,0.0709466652256537
Grm5,-0.2177151046326758,0.023326464353904588,0.19743113918367025,0.11673273724424789,0.20891798168707024,0.17892745189074893,0.22203786123339186,0.3014534912434653,0.18294074642287997,0.03474387455901265,-0.04762487398055218,0.05788501518902077,0.0810716515484711,0.1813081939928922,0.10827138539822793,0.20569153005580829,0.022928042753935122,0.08543983614086226,0.21807699624239293,-0.01844760801843338,0.16224676050343492,NA,0.014201962442561382,0.16497899810996255,0.0023813369938611435,0.22733214038261765,0.16506434253723284,-0.013979770532436452,0.010941711243881555,0.04837061792586975,0.0707829567421748,0.0323790271764863,0.13019535021597697,0.1598221711687665,0.1589357355233213,0.058945848148294164,0.02200400241588619,0.011676725710405907
Grm2,0.018231864974555256,-0.017291163248447223,0.002779779439728267,0.051400673565955596,-0.005252327405377971,-0.047937383912717985,1.937187833579816e-4,0.004178735734676685,-0.014135470925002594,-0.023499338378097794,-0.03667562856815227,0.004518387430677953,0.0218288123876856,0.008671500908296725,-0.007367532578459607,0.009934490111638982,-0.0038910802066619205,0.010060095571938142,-0.01323936117533247,-0.004792002223371102,0.04141990349902005,0.014201962442561382,NA,0.013065044239819584,0.11593023315430454,0.06907189139067542,0.023000232213805337,0.055216483182458906,-0.008209282235495373,0.014689107718366196,0.022757306287029818,-0.026079679636650404,0.015704494696575703,-0.016293602875193665,-0.039705373718752074,-0.008387338565748777,-0.01976992999569722,0.004793841603036485
Grm3,-0.10367143343644802,0.007118611933714075,0.05866569207275121,0.07379683687927738,0.14558537494015703,0.0671702673605816,0.11898911314412183,0.10083868086002619,0.042763305473581766,0.027194328887808324,0.017864280692323518,0.02367818550131,0.02740525962527598,0.06778034877794116,0.05556257952694837,0.07010659025645728,0.019097069690736847,0.01365319702793149,0.09610944970216027,-0.004731980641327553,0.0554033004062668,0.16497899810996255,0.013065044239819584,NA,0.02598229399396046,0.08788615480917125,0.07594700355287114,-0.002146718416037187,0.01961804383034936,0.033803524172309245,0.02534831368068343,0.06488304564876933,0.020942046531507538,0.10390161047645534,0.061821618991606146,0.02257620466961256,-0.004681193285878679,-0.019546908014778187
Grm4,-0.004402548380762872,-0.007104965005244495,0.0035927143378043703,-0.020831945900660193,0.01054407450411851,-0.04005922697523013,0.04366117691794756,0.009240985088444575,0.019742929721340084,-0.04092745886216282,-0.035015894991638465,0.019879734089249698,-0.0032512652896962424,0.039224943817879235,0.06024330588222873,-0.010533682611418144,0.01845306837890182,0.002543353833054066,0.004165599421002829,-0.009331373651140463,0.013094448961362045,0.0023813369938611435,0.11593023315430454,0.02598229399396046,NA,0.07584132756529023,0.003947964143021347,0.09306899584924855,0.0033652689870427663,0.012602065425304215,0.002561347147129097,-0.006653800435552582,0.04408388742288298,-0.0026416714418972067,0.018587501511276253,-0.026982086222352424,-0.012947954284521836,0.02758957480820604
Grm7,-0.10081358299044932,0.012898621348867843,0.12826070236750003,0.14139215725760562,0.12766090407651343,0.06983106109783023,0.13258422375462406,0.18443109608718664,0.07599811107867739,-0.014751241942612573,-0.09398716037208493,0.055137963577705666,0.061019324084190786,0.07106689909108622,0.10920591485692833,0.12297483931709323,-0.011859939984219206,0.0503131756098707,0.18411939104958877,4.5283673824129733e-4,0.10975142077143298,0.22733214038261765,0.06907189139067542,0.08788615480917125,0.07584132756529023,NA,0.07886547457710007,0.09713604813714459,0.031657384191422056,0.02892875910739707,0.04129810072378508,-0.009934588571902664,0.10716038204137956,0.02698194926039523,0.03688903329131982,-0.0015116958227969692,-0.020446389798104637,0.060612841122097624
Grm8,-0.11761476071592751,0.02528601782937016,0.07066050700955351,0.037216589780714515,0.04712027070906909,0.09227873794304652,0.09155390044960547,0.1325532099971388,0.08983749500793825,0.07673515861324438,-0.029409481947607237,0.024227241895041544,0.01940875290216287,0.0655460267895953,0.04698877950211378,0.07878058923895437,-0.026737312482646724,-0.013622256114631564,0.09303006920075463,0.006975654162721592,0.09986562077337449,0.16506434253723284,0.023000232213805337,0.07594700355287114,0.003947964143021347,0.07886547457710007,NA,0.05584862562481114,0.01585024910900957,3.011461130129309e-5,0.030840059713392744,0.03266835919200727,0.048741338654225724,-0.005709104181927094,-0.006421825307850393,0.0016080332132251199,0.0037693562847138915,0.021020518349150436
Slc17a6,-0.049084409516142284,-0.040745466633556764,9.083802150416171e-4,0.025702265483330718,-0.04199168103629947,-0.05951131630842487,0.04529315368503866,-0.037553249190641125,-0.020514902910158467,-0.05130012440998821,-0.10671694603262412,0.027379771092331685,0.035207689375172484,0.0034710088735803455,0.06921546659551418,-0.017019940909975596,-0.021587316266586616,0.02160574908611453,0.026844425533325823,0.016839543606808782,0.0403660084509367,-0.013979770532436452,0.055216483182458906,-0.002146718416037187,0.09306899584924855,0.09713604813714459,0.05584862562481114,NA,0.025879722047521158,-0.002395189314225027,0.01876939648060247,0.06166283453029362,0.022378636705358744,-0.20770647867773104,-0.2022459842553844,-0.058574964875623955,-0.05547742022966878,0.1450076408872617
Slc17a7,-0.027337230200196877,0.03302442795934159,0.034064127069968496,0.011724206549511786,0.02361312102790155,0.013503666491885793,0.0338265974468569,0.03093676055034461,0.04148836198646842,-0.03253978804970528,-0.009508868229700856,0.029756393270379818,0.014317339148202204,0.01993550336209418,0.00771978627297123,-0.004352101837766936,-0.003108429048843335,-0.004163412997372458,-0.014542869014750354,-0.0022271081312607295,0.027585854584112605,0.010941711243881555,-0.008209282235495373,0.01961804383034936,0.0033652689870427663,0.031657384191422056,0.01585024910900957,0.025879722047521158,NA,-0.00502931733355348,-0.011305091617615922,0.003705167117593643,-0.004038601924311026,0.004984715007271788,-0.002875671424755849,0.028216466327502316,-0.006231644397378117,0.07891228048044471
Slc17a8,-0.06662185176504125,0.048601681897288994,0.0687502611691194,0.024155140040740732,0.08886369956878776,0.006630477561580495,0.010445948092820836,0.04463242976262163,0.025863114691459164,-0.0033181280059535754,-0.006423535746676235,0.029834096867882853,0.018572232756142046,0.02811952674037796,0.016880532401296916,0.0265689193910843,-0.007393735425971053,-1.140067476783961e-4,0.03964581665788915,-0.005297418094100321,0.026928390186665548,0.04837061792586975,0.014689107718366196,0.033803524172309245,0.012602065425304215,0.02892875910739707,3.011461130129309e-5,-0.002395189314225027,-0.00502931733355348,NA,0.009610291683093216,0.016964536912350146,0.059143505085450215,0.019280399119094502,0.029376552914881914,0.02733014828802027,0.044046530225525446,0.0340265150577367
Slc1a1,-0.08036246985496177,0.005173249663291739,0.05411008344496785,-0.03225159584153252,0.027036048259628558,0.026160494094298718,0.048165245444951967,0.0698409805661632,0.02552146793094316,-0.017606062838534782,0.015929478639974813,-0.001061306284398247,0.008005596374949341,0.04343041434950572,0.008830787071097803,0.033046362962107466,-4.0726866434431146e-4,-0.004209699611696381,0.05958731874126421,-0.011907738748373132,0.042088241679366485,0.0707829567421748,0.022757306287029818,0.02534831368068343,0.002561347147129097,0.04129810072378508,0.030840059713392744,0.01876939648060247,-0.011305091617615922,0.009610291683093216,NA,0.008330576917662605,0.04999022650514167,0.045835821492904404,0.046056026995789444,0.03724944711991021,3.7380897808515345e-4,0.01109695061829509
Slc1a2,-0.08405723055854321,-0.005378288617479464,-0.016945194728513035,0.017605271569638047,0.02147129286048773,0.0010537751904579934,0.03563573023771208,-0.007518008867903602,0.015199437362380469,0.013113998187908338,0.027636374928172783,0.016276956141473124,0.011406595492106366,0.018141400034485063,0.06186955770653292,0.0029352652066673827,7.417368485775978e-4,0.026219593348338406,0.023986303806762387,-0.013629099980763957,0.00971456300480148,0.0323790271764863,-0.026079679636650404,0.06488304564876933,-0.006653800435552582,-0.009934588571902664,0.03266835919200727,0.06166283453029362,0.003705167117593643,0.016964536912350146,0.008330576917662605,NA,0.02270746228000461,0.023426523429647794,0.0048214914371274755,0.04866795453172456,0.015638140106270036,-0.0306696692801744
Slc1a6,-0.07797667980160213,0.024143788207762036,0.09116324931042981,0.055812579292974326,0.08297773526888445,0.06332419972690743,0.0951562393021618,0.10075859767579493,0.04671230609655918,-0.01247028726240475,-0.029162996401167613,0.024803589931716268,0.06802469632081248,0.09785884126720573,0.08964649282318345,0.03912367280876383,-0.018018561128686685,0.043400009325202826,0.10262889883477644,-0.012285472960288351,0.09247609730973716,0.13019535021597697,0.015704494696575703,0.020942046531507538,0.04408388742288298,0.10716038204137956,0.048741338654225724,0.022378636705358744,-0.004038601924311026,0.059143505085450215,0.04999022650514167,0.02270746228000461,NA,0.11091624780677824,0.11055483710963722,0.03480670440464648,0.0256275612018284,0.049745258099574696
Gad1,-0.2025844227296458,0.062224991480945506,0.09913987413999016,0.03655173661014795,0.1805020765936026,0.14435072349450706,0.0937193226006749,0.13819094670159268,0.06924350475840778,0.014032509582590488,0.12707232629584073,0.03993239526035225,0.039935258587407416,0.10150053421063945,0.04168471313932639,0.12149153554768263,0.061849412017961576,0.048055622237329586,0.08553518818841566,-0.015975182867681435,0.0642785106202274,0.1598221711687665,-0.016293602875193665,0.10390161047645534,-0.0026416714418972067,0.02698194926039523,-0.005709104181927094,-0.20770647867773104,0.004984715007271788,0.019280399119094502,0.045835821492904404,0.023426523429647794,0.11091624780677824,NA,0.3384530109872077,0.11373679563289837,0.052669042937956406,-0.07705154030086034
Slc32a1,-0.2199053109318571,0.05922890644516394,0.10138367463901327,0.04475330355034695,0.18213661725151978,0.11442409605289955,0.11493098212169381,0.13752443780823123,0.058683985186093905,0.02320999499139652,0.09531173103164496,0.08240951538881763,0.053347048857806556,0.15975442120983183,0.06957370230051445,0.09004641607054178,0.06487658288985579,0.046129570225843367,0.07632134500327457,-0.020705356896240635,0.07783016246680162,0.1589357355233213,-0.039705373718752074,0.061821618991606146,0.018587501511276253,0.03688903329131982,-0.006421825307850393,-0.2022459842553844,-0.002875671424755849,0.029376552914881914,0.046056026995789444,0.0048214914371274755,0.11055483710963722,0.3384530109872077,NA,0.12586426355970964,0.09811030275740121,-0.06383240095965875
Slc6a1,-0.11475671070159206,0.016281074327688688,0.042289250568267274,-0.017283385584091104,0.060937567293496135,0.06066350710212085,0.03397724003616711,0.06218744552425299,0.010852792537428803,0.04968716618459854,0.07534368271168616,0.04359349842684643,-0.020382211317210002,0.023951987972460752,0.011648377003940322,0.04139737244796176,0.019216917729286177,0.01549511856972797,0.021872478455623963,-0.00858611505057824,0.04482173392291489,0.058945848148294164,-0.008387338565748777,0.02257620466961256,-0.026982086222352424,-0.0015116958227969692,0.0016080332132251199,-0.058574964875623955,0.028216466327502316,0.02733014828802027,0.03724944711991021,0.04866795453172456,0.03480670440464648,0.11373679563289837,0.12586426355970964,NA,0.03609084211372355,-0.031104929381302597
Th,-0.08941184454686298,0.011217751203939986,0.05545176001471437,0.005727070241162647,0.019366316784014223,0.014654546919236566,0.033177427275493186,0.025299637674356244,0.010691715564538379,0.01827025356815553,0.03118638749241153,0.01983463529831183,0.0018336827523001303,0.020239612402627463,0.017876265815723484,0.0025647862651866503,-0.009161308958484646,0.02609209722130753,0.009569987459958521,-0.0013629842383809663,6.691336303634453e-4,0.02200400241588619,-0.01976992999569722,-0.004681193285878679,-0.012947954284521836,-0.020446389798104637,0.0037693562847138915,-0.05547742022966878,-0.006231644397378117,0.044046530225525446,3.7380897808515345e-4,0.015638140106270036,0.0256275612018284,0.052669042937956406,0.09811030275740121,0.03609084211372355,NA,0.028601852003090934
Trh,-0.0476787604841287,0.03839324089230972,0.012656298046809287,0.02499044099564609,0.0995511703404583,0.029111685779308043,0.09900368487612933,0.11260616735176616,0.006181237336153229,-0.08297041877003188,-0.05623360156013399,0.04115581824453513,0.05044420251948233,0.08195903683410051,0.03932615916049578,0.01565857537068889,-0.014073586825690593,0.026556062450446307,0.04824752812591918,0.015016624021410614,0.0709466652256537,0.011676725710405907,0.004793841603036485,-0.019546908014778187,0.02758957480820604,0.060612841122097624,0.021020518349150436,0.1450076408872617,0.07891228048044471,0.0340265150577367,0.01109695061829509,-0.0306696692801744,0.049745258099574696,-0.07705154030086034,-0.06383240095965875,-0.031104929381302597,0.028601852003090934,NA
